ExpenseID,DateKey,CostCenterID,GeographyID,ExpenseAmount,IsForecast
1665,20231001,11,13,77077.14,0
1666,20231001,12,1,94636.5,0
1667,20231001,12,6,83261.18,0
1668,20231001,12,13,72348.26,0
1669,20231001,13,1,107826.01,0
1670,20231001,13,6,63219.89,0
1671,20231001,13,13,99312.17,0
1672,20231001,14,1,71472.18,0
1673,20231001,14,6,81225.74,0
1674,20231001,14,13,104836.42,0
1675,20231001,15,1,107165.22,0
1676,20231001,15,6,100048.79,0
1677,20231001,15,13,63457.43,0
1678,20231001,16,1,108466.93,0
1679,20231001,16,6,103725.81,0
1680,20231001,16,13,80752.76,0
1681,20231101,1,1,165816.53,0
1682,20231101,1,2,109348.57,0
1683,20231101,1,3,108146.58,0
1684,20231101,1,4,94593.32,0
1685,20231101,1,5,70431.42,0
1686,20231101,1,6,116870.84,0
1687,20231101,1,7,71836.97,0
1688,20231101,1,8,82919.73,0
1689,20231101,1,9,146319.02,0
1690,20231101,1,10,123274.36,0
1691,20231101,1,11,137403.8,0
1692,20231101,1,12,117279.28,0
1693,20231101,1,13,109358.69,0
1694,20231101,1,14,69258.84,0
1695,20231101,1,15,162780.43,0
1696,20231101,1,16,141197.63,0
1697,20231101,1,17,115424.35,0
1698,20231101,1,18,97132.2,0
1699,20231101,2,1,155722.28,0
1700,20231101,2,2,152984.58,0
1701,20231101,2,3,157308.96,0
1702,20231101,2,4,158747.31,0
1703,20231101,2,5,163514.14,0
1704,20231101,2,6,92499.98,0
1705,20231101,2,7,176495.09,0
1706,20231101,2,8,67387.28,0
1707,20231101,2,9,82886.77,0
1708,20231101,2,10,166229.3,0
1709,20231101,2,11,135693.21,0
1710,20231101,2,12,113649.83,0
1711,20231101,2,13,173813.97,0
1712,20231101,2,14,49052.86,0
1713,20231101,2,15,116631.97,0
1714,20231101,2,16,117416.01,0
1715,20231101,2,17,188222.57,0
1716,20231101,2,18,126572.51,0
1717,20231101,3,1,112248.47,0
1718,20231101,3,2,186658.13,0
1719,20231101,3,3,155245.22,0
1720,20231101,3,4,160837.82,0
1721,20231101,3,5,102698.42,0
1722,20231101,3,6,148812.85,0
1723,20231101,3,7,151429.11,0
1724,20231101,3,8,188701.5,0
1725,20231101,3,9,104931.96,0
1726,20231101,3,10,181662.15,0
1727,20231101,3,11,85175.53,0
1728,20231101,3,12,91928.09,0
1729,20231101,3,13,136402.97,0
1730,20231101,3,14,107869.98,0
1731,20231101,3,15,119955.44,0
1732,20231101,3,16,200145.48,0
1733,20231101,3,17,187117.01,0
1734,20231101,3,18,182040.26,0
1735,20231101,4,1,120215.97,0
1736,20231101,4,2,72777.96,0
1737,20231101,4,3,112508.61,0
1738,20231101,4,4,149974.32,0
1739,20231101,4,5,160339.4,0
1740,20231101,4,6,113025.3,0
1741,20231101,4,7,140565.02,0
1742,20231101,4,8,84657.05,0
1743,20231101,4,9,116240.17,0
1744,20231101,4,10,116259.71,0
1745,20231101,4,11,86219.33,0
1746,20231101,4,12,144955.45,0
1747,20231101,4,13,190957.87,0
1748,20231101,4,14,63855.94,0
1749,20231101,4,15,106464.02,0
1750,20231101,4,16,174259.07,0
1751,20231101,4,17,158163.48,0
1752,20231101,4,18,102497.55,0
1753,20231101,5,1,114893.56,0
1754,20231101,5,2,280647.53,0
1755,20231101,5,3,228676.89,0
1756,20231101,5,4,181764.44,0
1757,20231101,5,5,208725.73,0
1758,20231101,5,6,110953.35,0
1759,20231101,5,7,242877.13,0
1760,20231101,5,8,197031.32,0
1761,20231101,5,9,132477.51,0
1762,20231101,5,10,146464.32,0
1763,20231101,5,11,282449.82,0
1764,20231101,5,12,306264.51,0
1765,20231101,5,13,186543.23,0
1766,20231101,5,14,127469.88,0
1767,20231101,5,15,165938.02,0
1768,20231101,5,16,278734.98,0
1769,20231101,5,17,178373.69,0
1770,20231101,5,18,283429.38,0
1771,20231101,6,1,209028.97,0
1772,20231101,6,2,152159.43,0
1773,20231101,6,3,130610.26,0
1774,20231101,6,4,284726.32,0
1775,20231101,6,5,191943.9,0
1776,20231101,6,6,280628.19,0
1777,20231101,6,7,232487.8,0
1778,20231101,6,8,162300.92,0
1779,20231101,6,9,231680.19,0
1780,20231101,6,10,274303.82,0
1781,20231101,6,11,131440.62,0
1782,20231101,6,12,195949.83,0
1783,20231101,6,13,174491.46,0
1784,20231101,6,14,181915.97,0
1785,20231101,6,15,233609.48,0
1786,20231101,6,16,164216.07,0
1787,20231101,6,17,147245.07,0
1788,20231101,6,18,188361.0,0
1789,20231101,7,1,186893.26,0
1790,20231101,7,2,250953.3,0
1791,20231101,7,3,147286.58,0
1792,20231101,7,4,158188.51,0
1793,20231101,7,5,297499.56,0
1794,20231101,7,6,274674.59,0
1795,20231101,7,7,211876.68,0
1796,20231101,7,8,128650.97,0
1797,20231101,7,9,182139.4,0
1798,20231101,7,10,127882.87,0
1799,20231101,7,11,243924.57,0
1800,20231101,7,12,126133.83,0
1801,20231101,7,13,196318.03,0
1802,20231101,7,14,306828.24,0
1803,20231101,7,15,168338.06,0
1804,20231101,7,16,220436.4,0
1805,20231101,7,17,313772.28,0
1806,20231101,7,18,263619.75,0
1807,20231101,8,1,105711.07,0
1808,20231101,8,2,215241.43,0
1809,20231101,8,3,201768.25,0
1810,20231101,8,4,153964.21,0
1811,20231101,8,5,229539.62,0
1812,20231101,8,6,125516.38,0
1813,20231101,8,7,121726.56,0
1814,20231101,8,8,181858.57,0
1815,20231101,8,9,260613.84,0
1816,20231101,8,10,253331.47,0
1817,20231101,8,11,290660.21,0
1818,20231101,8,12,145519.52,0
1819,20231101,8,13,124286.87,0
1820,20231101,8,14,178371.95,0
1821,20231101,8,15,317582.26,0
1822,20231101,8,16,205367.16,0
1823,20231101,8,17,223033.69,0
1824,20231101,8,18,238646.67,0
1825,20231101,9,1,74482.26,0
1826,20231101,9,6,145858.72,0
1827,20231101,9,13,110735.51,0
1828,20231101,10,1,142110.52,0
1829,20231101,10,6,129870.26,0
1830,20231101,10,13,145562.72,0
1831,20231101,11,1,101565.04,0
1832,20231101,11,6,101281.68,0
1833,20231101,11,13,86002.87,0
1834,20231101,12,1,77638.25,0
1835,20231101,12,6,75093.21,0
1836,20231101,12,13,76669.89,0
1837,20231101,13,1,86152.92,0
1838,20231101,13,6,114460.53,0
1839,20231101,13,13,75591.72,0
1840,20231101,14,1,125180.91,0
1841,20231101,14,6,76620.22,0
1842,20231101,14,13,101832.14,0
1843,20231101,15,1,64038.9,0
1844,20231101,15,6,108141.71,0
1845,20231101,15,13,82602.18,0
1846,20231101,16,1,78019.4,0
1847,20231101,16,6,65196.69,0
1848,20231101,16,13,104548.68,0
1849,20231201,1,1,79983.33,0
1850,20231201,1,2,108637.12,0
1851,20231201,1,3,183631.74,0
1852,20231201,1,4,120196.94,0
1853,20231201,1,5,166158.61,0
1854,20231201,1,6,73420.01,0
1855,20231201,1,7,141789.28,0
1856,20231201,1,8,80766.35,0
1857,20231201,1,9,130145.26,0
1858,20231201,1,10,131951.19,0
1859,20231201,1,11,168111.43,0
1860,20231201,1,12,83008.97,0
1861,20231201,1,13,53731.23,0
1862,20231201,1,14,65767.4,0
1863,20231201,1,15,172466.56,0
1864,20231201,1,16,122169.34,0
1865,20231201,1,17,83857.55,0
1866,20231201,1,18,50794.73,0
1867,20231201,2,1,102080.44,0
1868,20231201,2,2,176342.29,0
1869,20231201,2,3,165821.9,0
1870,20231201,2,4,135557.0,0
1871,20231201,2,5,134529.93,0
1872,20231201,2,6,200307.38,0
1873,20231201,2,7,175897.13,0
1874,20231201,2,8,140342.67,0
1875,20231201,2,9,121832.49,0
1876,20231201,2,10,77229.28,0
1877,20231201,2,11,147542.6,0
1878,20231201,2,12,104372.8,0
1879,20231201,2,13,83821.59,0
1880,20231201,2,14,161633.89,0
1881,20231201,2,15,146006.77,0
1882,20231201,2,16,140514.37,0
1883,20231201,2,17,135766.28,0
1884,20231201,2,18,154399.76,0
1885,20231201,3,1,197581.27,0
1886,20231201,3,2,174315.78,0
1887,20231201,3,3,78876.37,0
1888,20231201,3,4,80737.62,0
1889,20231201,3,5,158603.28,0
1890,20231201,3,6,192601.69,0
1891,20231201,3,7,122396.55,0
1892,20231201,3,8,143575.09,0
1893,20231201,3,9,130702.06,0
1894,20231201,3,10,175966.78,0
1895,20231201,3,11,57164.79,0
1896,20231201,3,12,185207.19,0
1897,20231201,3,13,192487.27,0
1898,20231201,3,14,104983.37,0
1899,20231201,3,15,95494.38,0
1900,20231201,3,16,197720.22,0
1901,20231201,3,17,115256.07,0
1902,20231201,3,18,188488.86,0
1903,20231201,4,1,94148.27,0
1904,20231201,4,2,86486.37,0
1905,20231201,4,3,86740.04,0
1906,20231201,4,4,185665.42,0
1907,20231201,4,5,55596.83,0
1908,20231201,4,6,74196.95,0
1909,20231201,4,7,101551.64,0
1910,20231201,4,8,174981.83,0
1911,20231201,4,9,57275.88,0
1912,20231201,4,10,130540.54,0
1913,20231201,4,11,152419.24,0
1914,20231201,4,12,110191.14,0
1915,20231201,4,13,214053.99,0
1916,20231201,4,14,70846.81,0
1917,20231201,4,15,77439.0,0
1918,20231201,4,16,126186.57,0
1919,20231201,4,17,158848.47,0
1920,20231201,4,18,146920.6,0
1921,20231201,5,1,165222.05,0
1922,20231201,5,2,193371.64,0
1923,20231201,5,3,252735.03,0
1924,20231201,5,4,187295.82,0
1925,20231201,5,5,224082.82,0
1926,20231201,5,6,207365.14,0
1927,20231201,5,7,155240.52,0
1928,20231201,5,8,142863.78,0
1929,20231201,5,9,240157.98,0
1930,20231201,5,10,157375.52,0
1931,20231201,5,11,112039.14,0
1932,20231201,5,12,251743.45,0
1933,20231201,5,13,242316.58,0
1934,20231201,5,14,182926.69,0
1935,20231201,5,15,256705.41,0
1936,20231201,5,16,222203.02,0
1937,20231201,5,17,266856.54,0
1938,20231201,5,18,253487.25,0
1939,20231201,6,1,262365.29,0
1940,20231201,6,2,248858.48,0
1941,20231201,6,3,131982.87,0
1942,20231201,6,4,140927.08,0
1943,20231201,6,5,180639.67,0
1944,20231201,6,6,305448.76,0
1945,20231201,6,7,178449.65,0
1946,20231201,6,8,205515.67,0
1947,20231201,6,9,114323.26,0
1948,20231201,6,10,114107.88,0
1949,20231201,6,11,220054.0,0
1950,20231201,6,12,223130.56,0
1951,20231201,6,13,127425.37,0
1952,20231201,6,14,263806.59,0
1953,20231201,6,15,266676.24,0
1954,20231201,6,16,190782.8,0
1955,20231201,6,17,284435.77,0
1956,20231201,6,18,266429.59,0
1957,20231201,7,1,313348.32,0
1958,20231201,7,2,267882.57,0
1959,20231201,7,3,172134.55,0
1960,20231201,7,4,294274.19,0
1961,20231201,7,5,166213.12,0
1962,20231201,7,6,240577.94,0
1963,20231201,7,7,122302.61,0
1964,20231201,7,8,201151.53,0
1965,20231201,7,9,144155.41,0
1966,20231201,7,10,275210.39,0
1967,20231201,7,11,101598.25,0
1968,20231201,7,12,224447.85,0
1969,20231201,7,13,127156.76,0
1970,20231201,7,14,245586.33,0
1971,20231201,7,15,149547.88,0
1972,20231201,7,16,123096.29,0
1973,20231201,7,17,198108.62,0
1974,20231201,7,18,278047.48,0
1975,20231201,8,1,122502.21,0
1976,20231201,8,2,190297.7,0
1977,20231201,8,3,186671.17,0
1978,20231201,8,4,145132.28,0
1979,20231201,8,5,159503.04,0
1980,20231201,8,6,244272.88,0
1981,20231201,8,7,198876.47,0
1982,20231201,8,8,271898.66,0
1983,20231201,8,9,250350.34,0
1984,20231201,8,10,229906.61,0
1985,20231201,8,11,154746.02,0
1986,20231201,8,12,229819.16,0
1987,20231201,8,13,255783.05,0
1988,20231201,8,14,103401.36,0
1989,20231201,8,15,164227.37,0
1990,20231201,8,16,128010.42,0
1991,20231201,8,17,168003.89,0
1992,20231201,8,18,147543.23,0
1993,20231201,9,1,83005.11,0
1994,20231201,9,6,130646.07,0
1995,20231201,9,13,89055.54,0
1996,20231201,10,1,148586.06,0
1997,20231201,10,6,122786.89,0
1998,20231201,10,13,90331.66,0
1999,20231201,11,1,87718.73,0
2000,20231201,11,6,124840.99,0
2001,20231201,11,13,96169.17,0
2002,20231201,12,1,69264.97,0
2003,20231201,12,6,62921.69,0
2004,20231201,12,13,87195.27,0
2005,20231201,13,1,62974.23,0
2006,20231201,13,6,118997.19,0
2007,20231201,13,13,95270.57,0
2008,20231201,14,1,90297.93,0
2009,20231201,14,6,120416.91,0
2010,20231201,14,13,96565.09,0
2011,20231201,15,1,87165.65,0
2012,20231201,15,6,72189.74,0
2013,20231201,15,13,65953.42,0
2014,20231201,16,1,89499.23,0
2015,20231201,16,6,128191.13,0
2016,20231201,16,13,71682.23,0
2017,20240101,1,1,172276.61,0
2018,20240101,1,2,202406.74,0
2019,20240101,1,3,218149.85,0
2020,20240101,1,4,187283.27,0
2021,20240101,1,5,55781.94,0
2022,20240101,1,6,178406.38,0
2023,20240101,1,7,138796.36,0
2024,20240101,1,8,156013.01,0
2025,20240101,1,9,189757.17,0
2026,20240101,1,10,111540.49,0
2027,20240101,1,11,183130.8,0
2028,20240101,1,12,166872.59,0
2029,20240101,1,13,198145.53,0
2030,20240101,1,14,135610.94,0
2031,20240101,1,15,134937.14,0
2032,20240101,1,16,175500.94,0
2033,20240101,1,17,119153.37,0
2034,20240101,1,18,133716.31,0
2035,20240101,2,1,171904.51,0
2036,20240101,2,2,188557.95,0
2037,20240101,2,3,189839.13,0
2038,20240101,2,4,78076.77,0
2039,20240101,2,5,126380.5,0
2040,20240101,2,6,201285.68,0
2041,20240101,2,7,53977.99,0
2042,20240101,2,8,195463.2,0
2043,20240101,2,9,106643.84,0
2044,20240101,2,10,75691.92,0
2045,20240101,2,11,88810.27,0
2046,20240101,2,12,124695.36,0
2047,20240101,2,13,92159.71,0
2048,20240101,2,14,145800.78,0
2049,20240101,2,15,121319.71,0
2050,20240101,2,16,150938.07,0
2051,20240101,2,17,183937.47,0
2052,20240101,2,18,147152.86,0
2053,20240101,3,1,163045.99,0
2054,20240101,3,2,115905.6,0
2055,20240101,3,3,144700.2,0
2056,20240101,3,4,51694.99,0
2057,20240101,3,5,60979.5,0
2058,20240101,3,6,96325.58,0
2059,20240101,3,7,137740.5,0
2060,20240101,3,8,109642.32,0
2061,20240101,3,9,191151.02,0
2062,20240101,3,10,181170.42,0
2063,20240101,3,11,73472.85,0
2064,20240101,3,12,85420.08,0
2065,20240101,3,13,94686.4,0
2066,20240101,3,14,92458.23,0
2067,20240101,3,15,175715.47,0
2068,20240101,3,16,100405.05,0
2069,20240101,3,17,204515.93,0
2070,20240101,3,18,115156.64,0
2071,20240101,4,1,155277.41,0
2072,20240101,4,2,188709.87,0
2073,20240101,4,3,135820.17,0
2074,20240101,4,4,56505.45,0
2075,20240101,4,5,137640.58,0
2076,20240101,4,6,139224.74,0
2077,20240101,4,7,146992.66,0
2078,20240101,4,8,192283.06,0
2079,20240101,4,9,189959.01,0
2080,20240101,4,10,118442.82,0
2081,20240101,4,11,137304.14,0
2082,20240101,4,12,56656.85,0
2083,20240101,4,13,94749.47,0
2084,20240101,4,14,108973.14,0
2085,20240101,4,15,99631.94,0
2086,20240101,4,16,147630.62,0
2087,20240101,4,17,152802.98,0
2088,20240101,4,18,142480.07,0
2089,20240101,5,1,177750.14,0
2090,20240101,5,2,164922.45,0
2091,20240101,5,3,140975.42,0
2092,20240101,5,4,125361.72,0
2093,20240101,5,5,140568.05,0
2094,20240101,5,6,251874.3,0
2095,20240101,5,7,274593.3,0
2096,20240101,5,8,129267.49,0
2097,20240101,5,9,252131.94,0
2098,20240101,5,10,201385.38,0
2099,20240101,5,11,274246.91,0
2100,20240101,5,12,186034.41,0
2101,20240101,5,13,119571.08,0
2102,20240101,5,14,173143.89,0
2103,20240101,5,15,252672.53,0
2104,20240101,5,16,242362.15,0
2105,20240101,5,17,268993.11,0
2106,20240101,5,18,120745.74,0
2107,20240101,6,1,209192.17,0
2108,20240101,6,2,270366.99,0
2109,20240101,6,3,197922.92,0
2110,20240101,6,4,292492.4,0
2111,20240101,6,5,273624.71,0
2112,20240101,6,6,312883.17,0
2113,20240101,6,7,150676.91,0
2114,20240101,6,8,169990.1,0
2115,20240101,6,9,149778.99,0
2116,20240101,6,10,144690.22,0
2117,20240101,6,11,164100.02,0
2118,20240101,6,12,265809.84,0
2119,20240101,6,13,221932.9,0
2120,20240101,6,14,198483.56,0
2121,20240101,6,15,126097.43,0
2122,20240101,6,16,180689.64,0
2123,20240101,6,17,310446.76,0
2124,20240101,6,18,184582.08,0
2125,20240101,7,1,157091.45,0
2126,20240101,7,2,202356.59,0
2127,20240101,7,3,323362.77,0
2128,20240101,7,4,119806.44,0
2129,20240101,7,5,280057.33,0
2130,20240101,7,6,110551.97,0
2131,20240101,7,7,243608.8,0
2132,20240101,7,8,224229.1,0
2133,20240101,7,9,315377.5,0
2134,20240101,7,10,119583.26,0
2135,20240101,7,11,230337.94,0
2136,20240101,7,12,206197.36,0
2137,20240101,7,13,303385.64,0
2138,20240101,7,14,212195.22,0
2139,20240101,7,15,179302.91,0
2140,20240101,7,16,152254.81,0
2141,20240101,7,17,273810.42,0
2142,20240101,7,18,210209.26,0
2143,20240101,8,1,199988.75,0
2144,20240101,8,2,140609.01,0
2145,20240101,8,3,208530.06,0
2146,20240101,8,4,107573.25,0
2147,20240101,8,5,137493.23,0
2148,20240101,8,6,258414.6,0
2149,20240101,8,7,213970.83,0
2150,20240101,8,8,173008.25,0
2151,20240101,8,9,183381.94,0
2152,20240101,8,10,114909.17,0
2153,20240101,8,11,141144.42,0
2154,20240101,8,12,167820.19,0
2155,20240101,8,13,184284.96,0
2156,20240101,8,14,120626.12,0
2157,20240101,8,15,301150.12,0
2158,20240101,8,16,97847.71,0
2159,20240101,8,17,229358.77,0
2160,20240101,8,18,141207.37,0
2161,20240101,9,1,117052.72,0
2162,20240101,9,6,121113.81,0
2163,20240101,9,13,129933.19,0
2164,20240101,10,1,135679.18,0
2165,20240101,10,6,87273.35,0
2166,20240101,10,13,114750.58,0
2167,20240101,11,1,142356.03,0
2168,20240101,11,6,130605.3,0
2169,20240101,11,13,80580.81,0
2170,20240101,12,1,96250.0,0
2171,20240101,12,6,80986.85,0
2172,20240101,12,13,69401.6,0
2173,20240101,13,1,136206.46,0
2174,20240101,13,6,93334.99,0
2175,20240101,13,13,93329.66,0
2176,20240101,14,1,98948.05,0
2177,20240101,14,6,82420.1,0
2178,20240101,14,13,121040.64,0
2179,20240101,15,1,115289.44,0
2180,20240101,15,6,74490.94,0
2181,20240101,15,13,89522.64,0
2182,20240101,16,1,107619.97,0
2183,20240101,16,6,111872.33,0
2184,20240101,16,13,128978.3,0
2185,20240201,1,1,186165.15,0
2186,20240201,1,2,118537.33,0
2187,20240201,1,3,156752.3,0
2188,20240201,1,4,192476.15,0
2189,20240201,1,5,174921.84,0
2190,20240201,1,6,120428.98,0
2191,20240201,1,7,78634.52,0
2192,20240201,1,8,154399.36,0
2193,20240201,1,9,170527.29,0
2194,20240201,1,10,198148.97,0
2195,20240201,1,11,192444.37,0
2196,20240201,1,12,82246.43,0
2197,20240201,1,13,97095.51,0
2198,20240201,1,14,148699.07,0
2199,20240201,1,15,75341.95,0
2200,20240201,1,16,191263.62,0
2201,20240201,1,17,106337.17,0
2202,20240201,1,18,94240.06,0
2203,20240201,2,1,187466.36,0
2204,20240201,2,2,64213.5,0
2205,20240201,2,3,61798.26,0
2206,20240201,2,4,168801.1,0
2207,20240201,2,5,175012.01,0
2208,20240201,2,6,76535.43,0
2209,20240201,2,7,138540.84,0
2210,20240201,2,8,180144.33,0
2211,20240201,2,9,210163.32,0
2212,20240201,2,10,54344.79,0
2213,20240201,2,11,169362.61,0
2214,20240201,2,12,104348.9,0
2215,20240201,2,13,111945.26,0
2216,20240201,2,14,186410.67,0
2217,20240201,2,15,66988.93,0
2218,20240201,2,16,146948.16,0
2219,20240201,2,17,109855.48,0
2220,20240201,2,18,126790.81,0
2221,20240201,3,1,164682.13,0
2222,20240201,3,2,109506.93,0
2223,20240201,3,3,178184.98,0
2224,20240201,3,4,183404.07,0
2225,20240201,3,5,187458.06,0
2226,20240201,3,6,72074.17,0
2227,20240201,3,7,169779.83,0
2228,20240201,3,8,55438.73,0
2229,20240201,3,9,175619.63,0
2230,20240201,3,10,86058.9,0
2231,20240201,3,11,59716.0,0
2232,20240201,3,12,178723.56,0
2233,20240201,3,13,179159.32,0
2234,20240201,3,14,84766.45,0
2235,20240201,3,15,152349.95,0
2236,20240201,3,16,66603.22,0
2237,20240201,3,17,67714.91,0
2238,20240201,3,18,108243.84,0
2239,20240201,4,1,141411.04,0
2240,20240201,4,2,100702.75,0
2241,20240201,4,3,121814.53,0
2242,20240201,4,4,182379.65,0
2243,20240201,4,5,147113.09,0
2244,20240201,4,6,197139.79,0
2245,20240201,4,7,189472.23,0
2246,20240201,4,8,179523.04,0
2247,20240201,4,9,187396.2,0
2248,20240201,4,10,203756.36,0
2249,20240201,4,11,61503.98,0
2250,20240201,4,12,206709.82,0
2251,20240201,4,13,179815.14,0
2252,20240201,4,14,144613.09,0
2253,20240201,4,15,63545.6,0
2254,20240201,4,16,52776.83,0
2255,20240201,4,17,124371.65,0
2256,20240201,4,18,138773.8,0
2257,20240201,5,1,242970.68,0
2258,20240201,5,2,313789.57,0
2259,20240201,5,3,201960.27,0
2260,20240201,5,4,122944.84,0
2261,20240201,5,5,292470.63,0
2262,20240201,5,6,162455.12,0
2263,20240201,5,7,246373.8,0
2264,20240201,5,8,182083.65,0
2265,20240201,5,9,293496.37,0
2266,20240201,5,10,281797.41,0
2267,20240201,5,11,141264.57,0
2268,20240201,5,12,167016.89,0
2269,20240201,5,13,179233.76,0
2270,20240201,5,14,129103.6,0
2271,20240201,5,15,199919.9,0
2272,20240201,5,16,273693.14,0
2273,20240201,5,17,300695.87,0
2274,20240201,5,18,171727.64,0
2275,20240201,6,1,169274.55,0
2276,20240201,6,2,148771.4,0
2277,20240201,6,3,200408.84,0
2278,20240201,6,4,285603.24,0
2279,20240201,6,5,165984.81,0
2280,20240201,6,6,180081.92,0
2281,20240201,6,7,260293.43,0
2282,20240201,6,8,208310.18,0
2283,20240201,6,9,227020.55,0
2284,20240201,6,10,282384.29,0
2285,20240201,6,11,131320.63,0
2286,20240201,6,12,205934.36,0
2287,20240201,6,13,143113.7,0
2288,20240201,6,14,211825.62,0
2289,20240201,6,15,291442.11,0
2290,20240201,6,16,246268.78,0
2291,20240201,6,17,155290.44,0
2292,20240201,6,18,178765.57,0
2293,20240201,7,1,171237.69,0
2294,20240201,7,2,142210.7,0
2295,20240201,7,3,182286.68,0
2296,20240201,7,4,307751.07,0
2297,20240201,7,5,221553.79,0
2298,20240201,7,6,175139.71,0
2299,20240201,7,7,282389.5,0
2300,20240201,7,8,263855.35,0
2301,20240201,7,9,297408.48,0
2302,20240201,7,10,108600.64,0
2303,20240201,7,11,134493.11,0
2304,20240201,7,12,152120.28,0
2305,20240201,7,13,235350.96,0
2306,20240201,7,14,306400.19,0
2307,20240201,7,15,125802.13,0
2308,20240201,7,16,114733.97,0
2309,20240201,7,17,252182.7,0
2310,20240201,7,18,205982.22,0
2311,20240201,8,1,146355.76,0
2312,20240201,8,2,210005.23,0
2313,20240201,8,3,212862.42,0
2314,20240201,8,4,165727.38,0
2315,20240201,8,5,259307.16,0
2316,20240201,8,6,129296.56,0
2317,20240201,8,7,161430.59,0
2318,20240201,8,8,296829.23,0
2319,20240201,8,9,266463.62,0
2320,20240201,8,10,178836.28,0
2321,20240201,8,11,270394.66,0
2322,20240201,8,12,274104.5,0
2323,20240201,8,13,159128.74,0
2324,20240201,8,14,241575.68,0
2325,20240201,8,15,147986.23,0
2326,20240201,8,16,257447.34,0
2327,20240201,8,17,281701.75,0
2328,20240201,8,18,200062.78,0
2329,20240201,9,1,101458.04,0
2330,20240201,9,6,145199.09,0
2331,20240201,9,13,123037.47,0
2332,20240201,10,1,131067.6,0
2333,20240201,10,6,121237.15,0
2334,20240201,10,13,116615.26,0
2335,20240201,11,1,135138.03,0
2336,20240201,11,6,139231.99,0
2337,20240201,11,13,157186.05,0
2338,20240201,12,1,67015.83,0
2339,20240201,12,6,70684.84,0
2340,20240201,12,13,74205.71,0
2341,20240201,13,1,90674.99,0
2342,20240201,13,6,128091.15,0
2343,20240201,13,13,109483.49,0
2344,20240201,14,1,78838.61,0
2345,20240201,14,6,65134.22,0
2346,20240201,14,13,70981.85,0
2347,20240201,15,1,111483.0,0
2348,20240201,15,6,103494.68,0
2349,20240201,15,13,113697.71,0
2350,20240201,16,1,104645.89,0
2351,20240201,16,6,95204.38,0
2352,20240201,16,13,75331.72,0
2353,20240301,1,1,91740.35,0
2354,20240301,1,2,60450.4,0
2355,20240301,1,3,157866.05,0
2356,20240301,1,4,118364.66,0
2357,20240301,1,5,112196.35,0
2358,20240301,1,6,162316.13,0
2359,20240301,1,7,136783.54,0
2360,20240301,1,8,184887.88,0
2361,20240301,1,9,132268.95,0
2362,20240301,1,10,103522.98,0
2363,20240301,1,11,68672.2,0
2364,20240301,1,12,89559.33,0
2365,20240301,1,13,117892.34,0
2366,20240301,1,14,186509.4,0
2367,20240301,1,15,79992.48,0
2368,20240301,1,16,137652.33,0
2369,20240301,1,17,130148.09,0
2370,20240301,1,18,181541.01,0
2371,20240301,2,1,104441.95,0
2372,20240301,2,2,128627.5,0
2373,20240301,2,3,85988.29,0
2374,20240301,2,4,109352.76,0
2375,20240301,2,5,141654.89,0
2376,20240301,2,6,145810.24,0
2377,20240301,2,7,192284.92,0
2378,20240301,2,8,72466.09,0
2379,20240301,2,9,193686.0,0
2380,20240301,2,10,155722.59,0
2381,20240301,2,11,122088.15,0
2382,20240301,2,12,190755.65,0
2383,20240301,2,13,132770.65,0
2384,20240301,2,14,213057.56,0
2385,20240301,2,15,71067.46,0
2386,20240301,2,16,187880.97,0
2387,20240301,2,17,139534.1,0
2388,20240301,2,18,185616.06,0
2389,20240301,3,1,59124.97,0
2390,20240301,3,2,195918.21,0
2391,20240301,3,3,52069.13,0
2392,20240301,3,4,171725.75,0
2393,20240301,3,5,140782.53,0
2394,20240301,3,6,145730.5,0
2395,20240301,3,7,142694.76,0
2396,20240301,3,8,183683.8,0
2397,20240301,3,9,71734.15,0
2398,20240301,3,10,162352.13,0
2399,20240301,3,11,87774.91,0
2400,20240301,3,12,55912.28,0
2401,20240301,3,13,74826.5,0
2402,20240301,3,14,166730.66,0
2403,20240301,3,15,146652.82,0
2404,20240301,3,16,194091.91,0
2405,20240301,3,17,194369.29,0
2406,20240301,3,18,129424.17,0
2407,20240301,4,1,145332.44,0
2408,20240301,4,2,85812.85,0
2409,20240301,4,3,60637.33,0
2410,20240301,4,4,103719.76,0
2411,20240301,4,5,182356.26,0
2412,20240301,4,6,80736.38,0
2413,20240301,4,7,204185.43,0
2414,20240301,4,8,156573.58,0
2415,20240301,4,9,176930.72,0
2416,20240301,4,10,167491.13,0
2417,20240301,4,11,128597.32,0
2418,20240301,4,12,109569.77,0
2419,20240301,4,13,128006.07,0
2420,20240301,4,14,139372.63,0
2421,20240301,4,15,167750.57,0
2422,20240301,4,16,64214.15,0
2423,20240301,4,17,127348.39,0
2424,20240301,4,18,135480.83,0
2425,20240301,5,1,252035.76,0
2426,20240301,5,2,268408.92,0
2427,20240301,5,3,129642.93,0
2428,20240301,5,4,217410.18,0
2429,20240301,5,5,184179.38,0
2430,20240301,5,6,135370.89,0
2431,20240301,5,7,110672.65,0
2432,20240301,5,8,323921.29,0
2433,20240301,5,9,119784.29,0
2434,20240301,5,10,305287.45,0
2435,20240301,5,11,162157.49,0
2436,20240301,5,12,288010.02,0
2437,20240301,5,13,241612.65,0
2438,20240301,5,14,138919.19,0
2439,20240301,5,15,276788.22,0
